Guid,Model,Success,Timestamp,Message,Network,Charging,Position_X,Position_Y,Availability
1,CPH1803,False,0 days 00:08:25,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:08:25,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:08:35,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:08:48,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:08:48,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:12:19,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:12:29,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:12:59,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:12:59,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:13:47,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:13:57,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:14:34,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:14:34,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:14:49,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:14:59,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:16:32,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:18:54,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:18:54,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:18:54,56.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:19:04,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:19:35,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:19:35,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:19:53,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:19:55,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:43:34,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:43:44,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:43:54,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:43:54,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:44:22,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:44:32,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:44:35,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:44:35,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:45:52,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:46:02,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:46:56,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:46:56,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:47:03,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:47:13,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:47:22,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:47:22,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:49:21,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:49:21,55.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:49:31,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:49:37,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 00:49:37,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 01:09:00,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 01:09:10,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 01:09:50,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 01:09:50,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 01:14:42,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 01:14:52,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 01:55:50,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 01:55:50,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 01:55:50,48.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:00:13,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:00:24,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:00:40,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:00:50,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:02:07,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:02:07,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:07:55,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:08:05,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:11:32,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:11:42,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:12:07,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:12:07,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:15:01,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:15:11,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:16:21,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:16:21,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:16:49,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:16:59,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:17:44,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:17:44,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:19:34,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:19:44,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:20:22,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:20:22,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:21:00,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:21:10,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:21:41,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:21:41,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:21:41,47.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:24:54,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:25:04,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:26:01,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:26:01,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:26:20,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:26:30,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:49:55,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:49:55,43.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:50:23,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:50:23,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 02:50:33,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:18:57,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:18:57,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:18:57,38.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:19:12,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:19:22,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:20:20,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:20:20,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:20:21,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:20:27,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:20:56,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:21:06,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:21:13,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:21:13,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:21:28,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:21:38,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:39:38,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:39:38,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:39:38,35.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:39:43,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:40:01,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:41:02,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:41:12,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:44:10,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:44:10,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:46:47,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:46:57,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:47:35,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:47:35,34.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:47:35,Unknown,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:47:38,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:57:52,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 03:57:58,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 04:07:55,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 04:08:15,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 04:09:31,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 04:09:34,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 04:10:59,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 04:11:09,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 04:15:21,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 04:15:21,33.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 04:16:14,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 04:16:14,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 04:16:19,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 04:16:28,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 04:16:28,battery_charged_on,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 04:16:37,screen_off,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 04:31:04,screen_on,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 04:31:04,46.0%,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 04:31:09,screen_unlock,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 04:31:09,4G,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 04:51:32,screen_off,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 04:51:32,54.0%,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 04:51:32,3G,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 04:51:47,screen_on,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 05:33:49,battery_charged_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 05:33:49,65.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 05:33:49,4G,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 05:48:18,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 05:48:18,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 05:48:18,battery_charged_on,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 05:48:18,63.0%,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 05:51:12,screen_on,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 05:51:12,65.0%,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 05:51:22,screen_unlock,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 06:38:34,screen_off,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 06:38:34,screen_lock,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 06:38:34,battery_charged_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:38:34,70.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:39:29,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:43:26,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:43:26,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:43:26,69.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:43:41,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:43:41,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:43:51,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:46:05,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:47:12,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:47:12,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:47:22,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:48:22,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:52:42,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:52:42,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:52:42,68.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:52:52,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:54:22,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:54:22,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:55:13,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:55:13,3G,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:55:23,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:55:23,4G,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:59:02,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:59:02,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:59:02,67.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:59:23,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 06:59:34,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:02:10,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:02:10,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:02:17,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:02:27,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:02:27,66.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:18:40,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:18:40,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:18:40,64.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:19:43,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:19:53,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:22:12,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:22:12,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:23:45,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:23:55,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:24:15,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:24:15,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:24:50,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:25:00,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:26:04,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:26:04,63.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:26:15,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:26:15,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:26:25,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:26:32,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:26:32,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:32:59,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:33:09,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:33:34,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:33:34,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:34:48,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:34:51,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:35:11,62.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:35:45,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:35:55,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:38:20,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:38:21,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:38:26,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:38:26,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:38:44,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:38:54,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:40:47,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:40:47,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:41:11,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:41:21,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:41:24,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:41:24,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:41:54,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:42:04,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:46:11,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:46:11,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:46:11,61.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:46:25,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:46:35,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:46:37,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:46:37,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:50:07,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:50:25,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:51:07,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:51:17,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:57:34,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:57:34,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 07:57:34,59.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:00:40,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:00:50,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:00:56,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:00:56,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:01:58,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:01:58,58.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:02:03,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:04:08,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:04:18,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:08:55,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:08:55,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:08:55,57.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:09:14,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:09:24,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:13:30,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:13:30,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:13:30,56.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:13:56,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:14:06,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:15:21,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:15:21,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:15:47,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:15:57,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:16:19,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:16:19,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:16:55,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:16:55,55.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:17:05,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:17:13,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:17:13,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:18:13,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:18:18,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:18:23,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:18:33,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:19:08,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:19:08,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:19:25,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:19:55,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:20:30,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:20:32,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:20:41,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:20:43,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:23:52,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:24:02,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 08:26:49,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 09:03:39,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 09:03:39,52.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 09:03:39,Unknown,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 14:32:26,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 14:32:26,46.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 14:32:34,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 14:32:47,screen_on,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 14:32:47,battery_charged_on,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 14:32:49,screen_off,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 19:20:11,screen_on,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 19:20:11,100.0%,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 19:20:21,screen_off,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 19:29:41,screen_on,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 19:29:46,battery_charged_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 19:29:51,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 20:20:34,screen_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 20:20:34,screen_lock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 20:20:34,91.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 20:20:34,4G,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 20:20:40,battery_charged_on,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 20:35:48,screen_on,mobile,In charge,68,66,Not available
1,CPH1803,False,0 days 20:35:48,battery_charged_off,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 20:35:48,95.0%,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 20:35:59,screen_unlock,mobile,Not in charge,68,66,Not available
1,CPH1803,False,0 days 20:37:24,screen_off,mobile,Not in charge,68,66,Not available
