timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-06-23T15:59:52,codecarbon,2b5e55c6-76ff-400e-b95c-e15e329d99b4,36.5524640083313,2.600892415978433e-05,0.0007115505032398,42.5,0.0,4.074986457824707,0.0004315166953537,0,4.1372834824176906e-05,0.0004728895301778,France,FRA,île-de-france,,,Linux-5.13.0-51-generic-x86_64-with-glibc2.34,3.9.7,4,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,2.4075,48.8323,10.86663055419922,machine,N
2022-06-23T16:00:38,codecarbon,4470ec51-6f2b-440c-b4a1-f15ea58f26a7,40.97110056877136,2.915290924279705e-05,0.0007115481116711,42.5,0.0,4.074986457824707,0.0004836800401409,0,4.6372855182636005e-05,0.0005300528953235,France,FRA,île-de-france,,,Linux-5.13.0-51-generic-x86_64-with-glibc2.34,3.9.7,4,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,2.4075,48.8323,10.86663055419922,machine,N
2022-06-23T16:02:06,codecarbon,c1c2ee89-3ed7-460f-86c8-e8a6ad439662,82.43928837776184,5.865886974741224e-05,0.0007115402243481,42.5,0.0,4.074986457824707,0.0009732147132356,0,9.331019126270785e-05,0.0010665249044984,France,FRA,île-de-france,,,Linux-5.13.0-51-generic-x86_64-with-glibc2.34,3.9.7,4,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,2.4075,48.8323,10.86663055419922,machine,N
2022-06-23T16:02:53,codecarbon,2e52374c-0ac7-4a6c-82a6-cdea40c8fd5e,41.37405490875244,2.943971428840397e-05,0.0007115501333705672,42.5,0.0,4.074986457824707,0.0004884381448229155,0,4.6829387693520254e-05,0.0005352675325164358,France,FRA,île-de-france,,,Linux-5.13.0-51-generic-x86_64-with-glibc2.34,3.9.7,4,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,,,2.4075,48.8323,10.866630554199219,machine,N
