Dataset,Batch Size,Device,Nbr Epoch,Training Time,Training Energy,Training Carbon,Accuracy,CPU Energy,GPU Energy,RAM Energy
MNIST,10,cpu,1,58.86565160751343,0.0018687944657694,0.0001027836956173,98.51,0.0015288065302664,0.0001491961704246,0.0001907917650783
MNIST,10,cpu,1,58.33153963088989,0.0018528868033587,0.0001019087741847,98.38,0.0015143715887185,0.0001494524255878,0.0001890627890523
MNIST,10,cpu,1,56.780580043792725,0.0018124946200702,9.968720410386464e-05,98.73,0.0014767579939054,0.0001517029182585,0.0001840337079063
MNIST,10,cpu,1,59.53337979316712,0.0018935035608133,0.0001041426958447,98.69,0.0015448054613989,0.0001557402242322,0.0001929578751821
MNIST,10,cpu,1,57.49002647399902,0.0018426969107071,0.0001013483300888,98.54,0.0014952753664971,0.0001610885218422,0.0001863330223677
MNIST,10,cpu,1,57.14518976211548,0.0018203132294279,0.0001001172276185,98.46,0.0014887241018116,0.0001463715236737,0.0001852176039424
MNIST,10,cpu,1,57.84565043449402,0.0018418574362309,0.0001013021589927,98.72,0.0015046354642629,0.0001497341401473,0.0001874878318205
MNIST,10,cpu,1,57.2355637550354,0.0018241805035274,0.000100329927694,98.64,0.0014903325108761,0.0001483396890143,0.0001855083036369
MNIST,10,cpu,1,56.2726776599884,0.001790797981364,9.849388897502371e-05,98.43,0.0014640983412777,0.0001443123443773,0.000182387295709
MNIST,10,cpu,1,57.43007516860962,0.0018164218680724,9.990320274398604e-05,98.72,0.0014830672208972,0.0001472161265063,0.0001861385206688
MNIST,10,cpu,1,57.43159151077271,0.0010649169482655,5.857043215460335e-05,98.69,0.0007303523623369,0.0001484191090836,0.0001861454768449
MNIST,10,cpu,1,58.090895652771,0.0018470217119288,0.000101586194156,98.67,0.0015085313651574,0.0001502075079472,0.000188282838824
MNIST,10,cpu,1,57.52313780784607,0.0018346371020282,0.0001009050406115,98.47,0.0014947875944402,0.0001534061438242,0.0001864433637637
MNIST,10,cpu,1,56.508713245391846,0.0017956595683011,9.876127625656289e-05,98.41,0.0014692205214865,0.000143286022324,0.0001831530244905
MNIST,10,cpu,1,57.89673495292664,0.0018398358359377,0.0001011909709765,98.55,0.0015066431783691,0.0001455393248586,0.0001876533327099
MNIST,10,cpu,1,56.86544060707092,0.0018098419539105,9.954130746508248e-05,98.67,0.0014766519624317,0.000148881090386,0.0001843089010928
MNIST,10,cpu,1,57.242430210113525,0.0018199287612769,0.0001000960818702,98.55,0.0014845927582288,0.0001498048256312,0.0001855311774169
MNIST,10,cpu,1,56.65691328048706,0.0018046240196538,9.925432108096343e-05,98.57,0.0014723531284371,0.0001484728100581,0.0001837980811586
MNIST,10,cpu,1,57.43788933753967,0.0018299576675796,0.0001006476717168,98.42,0.0014920572253114,0.0001517362760126,0.0001861641662554
MNIST,10,cpu,1,57.7609281539917,0.0018413920679106,0.000101276563735,98.55,0.0015017601369627,0.0001524187483071,0.0001872131826407
MNIST,10,cpu,1,57.82413458824158,0.001843327462569,0.0001013830104412,98.69,0.001498705095352,0.0001572064138217,0.0001874159533953
MNIST,10,cpu,1,58.03420352935791,0.0018477233737694,0.0001016247855573,98.62,0.0015064359645922,0.0001531883827847,0.0001880990263924
MNIST,10,cpu,1,58.42583394050598,0.0018588408198771,0.0001022362450932,98.41,0.0015149820747624,0.0001544924243017,0.0001893663208129
MNIST,10,cpu,1,56.51498079299927,0.0017974962361471,9.88622929880946e-05,98.65,0.0014678893979216,0.0001464316786913,0.0001831751595341
MNIST,10,cpu,1,57.00562453269959,0.0018147755842131,9.981265713172348e-05,98.37,0.0014839286796419,0.0001460823631286,0.0001847645414424
MNIST,10,cpu,1,57.68503165245056,0.0018316018734932,0.0001007381030421,98.49,0.0014984970340744,0.0001461397284507,0.000186965110968
MNIST,10,cpu,1,58.40472173690796,0.0018574018852912,0.000102157103691,98.54,0.0015169677655176,0.000151133095987,0.0001893010237864
MNIST,10,cpu,1,57.42725133895874,0.0018258070564289,0.0001004193881035,98.38,0.0014896128058559,0.0001500648196062,0.0001861294309667
MNIST,10,cpu,1,58.37518262863159,0.0018546924247259,0.0001020080833599,98.26,0.0015157288214709,0.0001497592882431,0.0001892043150118
MNIST,10,cpu,1,58.428919315338135,0.0018699848023382,0.0001028491641286,98.69,0.0015184147030641,0.0001621937916115,0.0001893763076624
MNIST,10,cpu,1,57.423691511154175,0.0018205223494196,0.000100128729218,98.51,0.0014889721414545,0.0001454307831662,0.0001861194247987
MNIST,10,cpu,1,65.24392294883728,0.002056800005381,0.0001131240002959,98.58,0.0016780723538457,0.0001672638127068,0.0002114638388284
MNIST,10,cpu,1,57.9609055519104,0.0018454316776237,0.0001014987422693,98.23,0.0015058396521707,0.0001517330195893,0.0001878590058636
MNIST,10,cpu,1,57.53453207015991,0.0018328689028159,0.0001008077896548,98.72,0.0014974970421633,0.0001488945459278,0.0001864773147247
MNIST,10,cpu,1,57.82293248176575,0.0018369579159077,0.0001010326853749,98.54,0.0015031604505829,0.0001463820227084,0.0001874154426163
MNIST,10,cpu,1,58.49609851837158,0.0018603413749783,0.0001023187756238,98.76,0.0015195402567423,0.0001512053108414,0.0001895958073945
MNIST,10,cpu,1,58.809555530548096,0.0018756223007738,0.0001031592265425,98.63,0.0015295061277705,0.0001555064971536,0.0001906096758496
MNIST,10,cpu,1,57.23738837242127,0.0018225238011325,0.0001002388090622,98.46,0.001484133876195,0.0001528757268647,0.0001855141980727
MNIST,10,cpu,1,57.47340154647827,0.001829759614267,0.0001006367787846,98.53,0.0014948527664368,0.0001486258136443,0.0001862810341859
MNIST,10,cpu,1,57.74351263046265,0.0018370834442064,0.0001010395894313,98.63,0.0015021590181151,0.0001477680766916,0.0001871563493996
MNIST,10,cpu,1,57.57954788208008,0.0018352842610467,0.0001009406343575,98.57,0.0014967486679535,0.0001519089454497,0.0001866266476434
MNIST,10,cpu,1,57.4530200958252,0.0018294996024186,0.000100622478133,98.5,0.0014944789778044,0.0001488075031685,0.0001862131214456
MNIST,10,cpu,1,56.92626094818115,0.0018149363926673,9.982150159670576e-05,98.45,0.0014798962633605,0.0001505322546877,0.0001845078746191
MNIST,10,cpu,1,58.20004892349243,0.0018408994288727,0.0001012494685879,98.69,0.0015030829021875,0.0001491798068932,0.0001886367197918
MNIST,10,cpu,1,64.23153924942017,0.0020365570733369,0.0001120106390335,98.78,0.0016588169487191,0.0001695573978132,0.0002081827268045
MNIST,10,cpu,1,57.96936321258545,0.0018462855965659,0.0001015457078111,98.49,0.0015081990465582,0.000150198060374,0.0001878884896336
MNIST,10,cpu,1,57.68462610244751,0.0018399866510094,0.0001011992658055,98.58,0.0014989994028096,0.0001540228234219,0.0001869644247778
MNIST,10,cpu,1,57.32978963851929,0.0018176171433201,9.996894288260605e-05,98.47,0.0014832680941135,0.0001485356559717,0.0001858133932348
MNIST,10,cpu,1,57.383896589279175,0.0018345704327978,0.0001009013738038,98.46,0.0014938538259154,0.0001547242547753,0.000185992352107
MNIST,10,cpu,1,58.11927127838135,0.0018470031592856,0.0001015851737607,98.6,0.0015114234263599,0.0001472072071856,0.00018837252574
MNIST,10,cpu,1,59.19524049758911,0.0018750438034394,0.0001031274091891,98.41,0.0015316664122765,0.0001515157983536,0.0001918615928092
MNIST,10,cpu,1,62.32018494606018,0.0019606495351082,0.0001078357244309,98.47,0.0015971969466454,0.0001614648526203,0.0002019877358425
MNIST,10,cpu,1,59.889705419540405,0.0018999898164843,0.0001044994399066,98.73,0.0015523511393799,0.0001535262150176,0.0001941124620867
MNIST,10,cpu,1,57.95623135566712,0.0018509585713608,0.0001018027214248,98.6,0.0015070951937307,0.0001560193180402,0.0001878440595898
MNIST,10,cpu,1,57.31651592254639,0.0018252244175633,0.0001003873429659,98.42,0.001491286505806,0.0001481673451375,0.0001857705666197
MNIST,10,cpu,1,56.87987995147705,0.0018168232540214,9.992527897118108e-05,98.52,0.0014792512417333,0.000153216621808,0.00018435539048
MNIST,10,cpu,1,57.59875726699829,0.0018294415766899,0.0001006192867179,98.34,0.0014951076046962,0.0001476486659049,0.0001866853060887
MNIST,10,cpu,1,57.67599105834961,0.0018393459789909,0.0001011640288444,98.52,0.0014983630786895,0.0001540472615122,0.0001869356387891
MNIST,10,cpu,1,57.62111711502075,0.0018364204759697,0.0001010031261783,98.54,0.0014989228885817,0.0001507375205659,0.0001867600668219
MNIST,10,cpu,1,56.63978433609009,0.0017987102448163,9.892906346490022e-05,98.5,0.0014716496653743,0.0001434811603688,0.0001835794190731
MNIST,10,cpu,1,56.8701114654541,0.0018105483468583,9.958015907721164e-05,98.63,0.0014761847390024,0.0001500373039592,0.0001843263038967
MNIST,10,cpu,1,58.79171752929688,0.0018687524667551,0.0001027813856715,98.65,0.0015245946538414,0.000153603635016,0.0001905541778976
MNIST,10,cpu,1,57.20974612236023,0.0018191332454382,0.0001000523284991,98.53,0.0014870723238235,0.0001466362056826,0.000185424715932
MNIST,10,cpu,1,58.41870617866516,0.0018596843779824,0.000102282640789,98.52,0.0015190073874271,0.0001513316704084,0.0001893453201468
MNIST,10,cpu,1,56.33389115333557,0.0017896729909308,9.843201450119542e-05,98.69,0.001461146516694,0.0001459405303235,0.0001825859439131
MNIST,10,cpu,1,56.81355047225952,0.0018123385262179,9.96786189419875e-05,98.65,0.0014828297268183,0.0001453681864574,0.000184140612942
MNIST,10,cpu,1,58.22637987136841,0.0018481593123752,0.0001016487621806,98.48,0.0015103995635964,0.0001490380024462,0.0001887217463325
MNIST,10,cpu,1,57.76543426513672,0.0018375774764401,0.0001010667612042,98.62,0.0015008955754377,0.000149456336801,0.0001872255642013
MNIST,10,cpu,1,57.26968836784363,0.001101831508496,6.060073296728073e-05,98.49,0.0007617228010444,0.0001544896644592,0.0001856190429923
MNIST,10,cpu,1,58.229395389556885,0.0018425396771468,0.000101339682243,98.24,0.0015060963720983,0.0001477136822104,0.000188729622838
MNIST,10,cpu,1,58.85548758506775,0.001872831933921,0.0001030057563656,98.64,0.0015312856044719,0.0001507876668668,0.0001907586625822
MNIST,10,cpu,1,56.23720908164978,0.0017871923474227,9.82955791082492e-05,98.7,0.0014594797345272,0.000145440047727,0.0001822725651683
MNIST,32,cpu,1,39.00590229034424,0.0012302709652441,6.766490308842969e-05,98.45,0.0010007884914634,0.0001030551710128,0.0001264273027678
MNIST,32,cpu,1,39.28276777267456,0.0012509589728299,6.880274350564611e-05,98.59,0.0010156047155386,0.0001080325936675,0.0001273216636237
MNIST,32,cpu,1,39.723151206970215,0.0012588680943706,6.923774519038759e-05,98.52,0.0010242303749391,0.0001058889787496,0.0001287487406818
MNIST,32,cpu,1,39.99076962471008,0.0007317142328883,4.024428280886169e-05,98.52,0.0005020609688706,0.0001000369640807,0.0001296162999369
MNIST,32,cpu,1,40.62859749794006,0.0012752687826257,7.013978304441459e-05,98.5,0.0010385876158694,0.0001049976677898,0.0001316834989664
MNIST,32,cpu,1,39.03343462944031,0.0012313529108317,6.772441009574482e-05,98.59,0.0010059177919558,9.892159723460674e-05,0.0001265135216413
MNIST,32,cpu,1,40.81907248497009,0.0012824575335568,7.053516434562431e-05,98.39,0.0010446077229077,0.0001055478873859,0.0001323019232631
MNIST,32,cpu,1,39.02570414543152,0.0012343142219321,6.78872822062664e-05,98.52,0.0010069612541794,0.0001008645415094,0.0001264884262432
MNIST,32,cpu,1,39.81311202049256,0.0012578966135456,6.918431374501054e-05,98.6,0.0010249151035425,0.0001039409955227,0.0001290405144803
MNIST,32,cpu,1,39.52367520332336,0.0012483161804459,6.865738992452899e-05,98.43,0.001020023703796,0.0001001891620043,0.0001281033146455
