Dataset,Batch Size,Device,Nbr Epoch,Training Time,Training Energy,Training Carbon,Accuracy,CPU Energy,GPU Energy,RAM Energy
CIFAR-10,10,cuda,1,23.705087900161743,0.0006831808126811,3.757494469746056e-05,50.19,0.0002163217763906,0.0003900234616537,7.683557463676153e-05
CIFAR-10,10,cuda,1,22.620445251464844,0.0008119965416163,4.465980978890198e-05,51.05,0.000364831341587,0.0003738474529502,7.331774707912406e-05
CIFAR-10,10,cuda,1,22.37231087684632,0.0008027441709304,4.415092940117628e-05,50.25,0.0003609649915495,0.0003692658473749,7.251333200594161e-05
CIFAR-10,10,cuda,1,24.12072777748108,0.000875273387497,4.814003631233986e-05,48.06,0.0003978011187961,0.0003992915556907,7.818071301012746e-05
CIFAR-10,10,cuda,1,22.594751119613647,0.0008125942557715,4.469268406743369e-05,50.46,0.0003652494996993,0.0003741105186515,7.323423742061578e-05
CIFAR-10,10,cuda,1,23.19052290916443,0.0008315287815551,4.5734082985533016e-05,48.73,0.0003742432005054,0.0003821202250834,7.516535596628377e-05
CIFAR-10,10,cuda,1,22.45382285118103,0.0008063445828019,4.434895205410935e-05,50.79,0.0003617839802602,0.0003717831019841,7.277750055750355e-05
CIFAR-10,10,cuda,1,22.6056444644928,0.0008120600658723,4.466330362298034e-05,51.96,0.0003657417473153,0.000373048563838,7.32697547189781e-05
CIFAR-10,10,cuda,1,23.284931421279907,0.0008349903837513,4.592447110632166e-05,51.73,0.0003764379869834,0.0003830809760098,7.547142075792162e-05
CIFAR-10,10,cuda,1,26.63972878456116,0.0009585317526905,5.271924639798007e-05,50.37,0.000432594249964,0.0004395928663367,8.634463638976798e-05
CIFAR-10,10,cuda,1,22.466414213180546,0.0007971054299998,4.3840798649989695e-05,48.16,0.0003547569810275,0.0003695297128645,7.281873610767454e-05
CIFAR-10,10,cuda,1,22.77522087097168,0.0008175975837423,4.496786710582798e-05,52.54,0.0003673443580419,0.0003764341339849,7.381909171550092e-05
CIFAR-10,10,cuda,1,22.81420207023621,0.0008180122119895,4.499067165942382e-05,53.16,0.0003675778510064,0.0003764889299029,7.394543108005602e-05
CIFAR-10,10,cuda,1,22.77513027191162,0.0008082955001685,4.445625250927059e-05,50.97,0.0003598107172927,0.0003746628436254,7.382193925035429e-05
CIFAR-10,10,cuda,1,25.509518146514893,0.0009199636238018,5.059799930910228e-05,52.74,0.0004177274680705,0.0004195547736336,8.268138209758547e-05
CIFAR-10,10,cuda,1,23.31763339042664,0.0008355586243503,4.595572433927092e-05,51.17,0.0003751451798381,0.0003848360104567,7.557743405550714e-05
CIFAR-10,10,cuda,1,22.21572756767273,0.000790615339255,4.348384365902745e-05,52.77,0.0003514130233524,0.0003671961441497,7.200617175292802e-05
CIFAR-10,10,cuda,1,22.493252754211422,0.0008070928082844,4.439010445564215e-05,51.62,0.0003635251069309,0.0003706623113214,7.290539003194085e-05
CIFAR-10,10,cuda,1,22.89250326156616,0.0008206340993982,4.513487546690504e-05,48.96,0.0003693000393286,0.0003771344990608,7.419956100874686e-05
CIFAR-10,10,cuda,1,22.89562201499939,0.0008213851775631,4.517618476597391e-05,50.97,0.0003692483465095,0.0003779272886045,7.420954244909989e-05
CIFAR-10,10,cuda,1,24.179420471191406,0.0008758614335357,4.817237884446501e-05,51.93,0.0003998396384825,0.0003976516471789,7.837014787423395e-05
CIFAR-10,10,cuda,1,23.489930629730225,0.0008430630305407,4.636846667973954e-05,50.31,0.0003785814870316,0.0003883458921665,7.613565134254145e-05
CIFAR-10,10,cuda,1,22.34352159500122,0.0008052363636651,4.428800000158418e-05,47.79,0.0003623665257263,0.0003704499985772,7.241983936160684e-05
CIFAR-10,10,cuda,1,22.28941535949707,0.0008009824300208,4.405403365114822e-05,51.79,0.0003608209828232,0.0003679166442966,7.22448029010072e-05
CIFAR-10,10,cuda,1,22.45269203186035,0.0007984059190982,4.391232555040345e-05,50.59,0.0003539735965119,0.000371658052841,7.277426974523166e-05
CIFAR-10,10,cuda,1,23.731273651123047,0.0008511876961298,4.6815323287140776e-05,50.47,0.0003819624725141,0.0003923073301076,7.691789350796748e-05
CIFAR-10,10,cuda,1,22.321022510528564,0.0008018486485999,4.41016756729996e-05,52.28,0.0003611814628338,0.0003683200647946,7.234712097154557e-05
CIFAR-10,10,cuda,1,22.895572423934937,0.0008223862192223,4.5231242057227934e-05,52.03,0.0003703045409656,0.0003778725693129,7.420910894379385e-05
CIFAR-10,10,cuda,1,22.637758255004883,0.0008125551259235,4.469053192579706e-05,50.61,0.0003650741426146,0.0003741070652241,7.337391808482987e-05
CIFAR-10,10,cuda,1,21.97607398033142,0.0007904754096053,4.347614752829527e-05,49.69,0.0003559761053362,0.0003632700350708,7.122926919831249e-05
CIFAR-10,10,cuda,1,22.674230575561523,0.0008143354294551,4.478844862003108e-05,48.89,0.0003660816784206,0.0003747622556468,7.34914953875933e-05
CIFAR-10,10,cuda,1,22.391743183135983,0.0008062944526059,4.4346194893328335e-05,50.77,0.0003629377972944,0.0003707804132628,7.257624204867759e-05
CIFAR-10,32,cuda,1,15.695539951324465,0.0005552990472558,3.0541447599073085e-05,49.69,0.0002550765910055,0.0002493488614294,5.087359482089435e-05
CIFAR-10,32,cuda,1,16.281049013137817,0.0005774850063844,3.1761675351147235e-05,49.78,0.0002638704530406,0.0002608436703913,5.277088295248357e-05
CIFAR-10,32,cuda,1,15.778388738632202,0.0005585929524021,3.0722612382119055e-05,49.92,0.0002520871791695,0.0002553626061121,5.114316712041548e-05
CIFAR-10,32,cuda,1,18.016265153884888,0.0006413152997538,3.527234148646431e-05,49.62,0.0002894206059807,0.0002934996876186,5.839500615447368e-05
CIFAR-10,32,cuda,1,16.554019927978516,0.0005902290833902,3.2462599586464824e-05,50.58,0.0002660299408793,0.0002705402845988,5.365885791206182e-05
CIFAR-10,32,cuda,1,16.45763111114502,0.000589137507758,3.2402562926693885e-05,50.53,0.0002651153137587,0.0002706783646249,5.334382937434555e-05
CIFAR-10,32,cuda,1,16.232994079589844,0.0005812384808688,3.1968116447784584e-05,49.1,0.0002611806217221,0.0002674426316448,5.261522750183161e-05
CIFAR-10,32,cuda,1,15.572810173034668,0.0005613000950741,3.087150522907852e-05,50.01,0.0002525133392327,0.0002583112062107,5.047554963070411e-05
CIFAR-10,32,cuda,1,15.507972717285156,0.0005551942983704,3.053568641037629e-05,48.97,0.0002489399238739,0.0002559889891654,5.026538533105452e-05
CIFAR-10,32,cuda,1,17.03735852241516,0.000609976924455,3.354873084503008e-05,48.54,0.0002734649084939,0.0002812898374597,5.522217850139716e-05
CIFAR-10,32,cuda,1,17.45369815826416,0.0006252018084961,3.438609946728793e-05,49.9,0.0002791598686054,0.0002894705352385,5.6571404652069554e-05
CIFAR-10,32,cuda,1,15.557812690734863,0.0005586292347596,3.0724607911781304e-05,50.79,0.000250607401319,0.0002575947096753,5.042712376525211e-05
CIFAR-10,32,cuda,1,15.54053783416748,0.0005588503822995,3.073677102647744e-05,44.72,0.0002498896290782,0.000258589585641,5.037116758035751e-05
CIFAR-10,32,cuda,1,15.767921209335327,0.0005668976328258,3.1179369805423345e-05,50.63,0.0002542135214262,0.0002615761926652,5.1107918734435504e-05
CIFAR-10,32,cuda,1,15.713902235031128,0.0005654020540992,3.1097112975456813e-05,48.12,0.0002533478579558,0.0002611212304139,5.09329657294028e-05
CIFAR-10,32,cuda,1,15.32759165763855,0.0005531064467276,3.042085457001807e-05,47.8,0.0002491317262496,0.0002542937976642,4.968092281369196e-05
CIFAR-10,32,cuda,1,17.01243233680725,0.0006126624088472,3.3696432486601244e-05,47.19,0.0002749042165898,0.0002826167933356,5.514139892175914e-05
CIFAR-10,32,cuda,1,16.130838871002197,0.0005819003473833,3.2004519106086195e-05,49.57,0.0002616761412851,0.0002679401333769,5.228407272127821e-05
CIFAR-10,32,cuda,1,16.184406280517578,0.0005827192809073,3.204956044990338e-05,50.14,0.0002618504642024,0.0002684105212148,5.245829549010021e-05
CIFAR-10,32,cuda,1,15.778116464614868,0.0005681428538314,3.124785696073025e-05,49.7,0.0002557562329381,0.000261245657618,5.114096327525895e-05
CIFAR-10,32,cuda,1,15.518659114837646,0.000554384634964,3.0491154923024425e-05,46.82,0.0002466570262143,0.0002574271635804,5.030044516927215e-05
CIFAR-10,32,cuda,1,15.684110879898071,0.0005652832624312,3.109057943371848e-05,48.89,0.0002547101432123,0.000259736671398,5.083644782076656e-05
CIFAR-10,32,cuda,1,15.799737930297852,0.0005692277560573,3.13075265831543e-05,48.81,0.0002567739248634,0.0002612428448343,5.121098635960285e-05
CIFAR-10,32,cuda,1,15.554837226867676,0.0005610911491655,3.0860013204104e-05,48.55,0.0002527364055222,0.0002579371291761,5.041761446704167e-05
CIFAR-10,32,cuda,1,16.409725189208984,0.0005915871619776,3.2537293908770785e-05,49.35,0.0002662966641482,0.0002721024274524,5.3188070376971645e-05
CIFAR-10,32,cuda,1,15.351996421813965,0.0005539114229387,3.046512826163081e-05,49.72,0.0002483372703363,0.0002558142089578,4.975994364453044e-05
CIFAR-10,32,cuda,1,15.707141876220703,0.0005618143512421,3.089978931832045e-05,48.97,0.0002504457770231,0.0002604570642977,5.091150992133266e-05
CIFAR-10,32,cuda,1,15.300423860549929,0.0005521383602373,3.0367609813055588e-05,45.66,0.0002491847590698,0.0002533606845673,4.959291660014657e-05
CIFAR-10,32,cuda,1,18.12882375717163,0.0006509036113211,3.579969862266584e-05,49.77,0.0002914707395652,0.0003006730017264,5.875987002943911e-05
CIFAR-10,32,cuda,1,16.934287786483765,0.0006097049543812,3.353377249096658e-05,49.21,0.0002735830958107,0.0002812337256577,5.488813291273345e-05
CIFAR-10,32,cuda,1,15.512502193450928,0.0005599867401013,3.0799270705572366e-05,47.92,0.0002528913328684,0.0002568150269455,5.0280380287317614e-05
CIFAR-10,32,cuda,1,16.65756368637085,0.0005997788715015,3.2987837932585014e-05,49.32,0.0002687001394043,0.0002770873632515,5.399136884557796e-05
CIFAR-10,32,cuda,1,15.567757844924929,0.0005620436151276,3.0912398832020176e-05,48.27,0.0002533973132732,0.0002581869936043,5.045930825009407e-05
CIFAR-10,32,cuda,1,15.559178590774536,0.0005609625972465,3.0852942848558574e-05,48.63,0.0002524734800341,0.0002580576800306,5.0431437181684e-05
CIFAR-10,32,cuda,1,15.83027195930481,0.0005713005962575,3.1421532794163304e-05,48.37,0.0002574053662019,0.0002625850142541,5.1310215801427816e-05
CIFAR-10,32,cuda,1,15.579310417175291,0.0005605887280157,3.0832380040864595e-05,50.87,0.0002525663892751,0.0002575257103972,5.0496628343249575e-05
CIFAR-10,32,cuda,1,15.473322629928589,0.000559048730693,3.0747680188117204e-05,49.32,0.0002523292507521,0.0002565661422085,5.01533377323374e-05
CIFAR-10,32,cuda,1,16.058756351470947,0.0005796121288548,3.187866708701631e-05,46.28,0.0002617117618692,0.0002658497890313,5.20505779542493e-05
CIFAR-10,32,cuda,1,16.1133131980896,0.0005813940361358,3.197667198747362e-05,50.4,0.0002623959479721,0.0002667708293651,5.22272587986123e-05
CIFAR-10,32,cuda,1,16.400967836380005,0.0005862153825309,3.2241846039204384e-05,48.07,0.0002614705041762,0.0002715840330382,5.31608453164686e-05
CIFAR-10,32,cuda,1,16.41462516784668,0.0005921162524133,3.256639388273634e-05,48.72,0.0002657742884525,0.0002731379860254,5.320397793531394e-05
CIFAR-10,32,cuda,1,15.839627504348757,0.0005723501870345,3.147926028690225e-05,50.98,0.0002579289282874,0.0002630808552126,5.134040353455712e-05
CIFAR-10,32,cuda,1,16.082967519760132,0.0005796144225689,3.187879324129169e-05,46.79,0.000260773958619,0.0002667077278537,5.213273609621524e-05
CIFAR-10,32,cuda,1,16.22843599319458,0.0005839992826497,3.2119960545734425e-05,50.47,0.0002627679902142,0.0002686306619305,5.260063050498493e-05
CIFAR-10,32,cuda,1,15.814422845840454,0.0005695657923229,3.1326118577759724e-05,50.49,0.0002561136779463,0.0002621933775234,5.125873685315204e-05
CIFAR-10,32,cuda,1,15.701685905456545,0.0005658257246148,3.112041485381844e-05,50.17,0.0002545093211072,0.0002604220452507,5.089435825685362e-05
CIFAR-10,32,cuda,1,15.4691162109375,0.0005579344193205,3.0686393062631946e-05,46.96,0.0002512316370962,0.0002565634101629,5.013937206139986e-05
CIFAR-10,32,cuda,1,16.29499316215515,0.0005892165847317,3.240691216024367e-05,49.8,0.0002652613230422,0.0002711388730436,5.28163886458295e-05
CIFAR-10,32,cuda,1,15.797550916671751,0.0005669794174313,3.118386795872354e-05,50.27,0.0002551073121412,0.0002606680055602,5.120409972985708e-05
CIFAR-10,32,cuda,1,15.54110312461853,0.0005623109023342,3.09270996283829e-05,48.46,0.0002538105886038,0.0002581272962182,5.0373017512091285e-05
CIFAR-10,32,cuda,1,15.721391916275024,0.0005613804159765,3.0875922878712366e-05,47.44,0.0002501610992953,0.0002602615182842,5.0957798396986985e-05
CIFAR-10,32,cuda,1,15.659279346466064,0.0005633793710226,3.0985865406243055e-05,48.58,0.0002545989242345,0.0002580246479544,5.075579883363607e-05
CIFAR-10,32,cuda,1,15.46454405784607,0.000557732670951,3.067529690230838e-05,46.8,0.000251537490952,0.0002560706328917,5.012454710721756e-05
CIFAR-10,32,cuda,1,15.667954444885254,0.0005658575282388,3.112216405313471e-05,49.03,0.0002556247536663,0.0002594483628431,5.078441172930781e-05
CIFAR-10,32,cuda,1,15.348121166229248,0.0005486428406784,3.017535623731263e-05,49.92,0.0002438953595605,0.0002549994924832,4.974798863456669e-05
CIFAR-10,32,cuda,1,15.541152000427246,0.0005603574736015,3.081966104808471e-05,49.56,0.0002522717762617,0.0002577123645511,5.0373332788677495e-05
CIFAR-10,32,cuda,1,15.86704444885254,0.0005740529341288,3.157291137708613e-05,46.71,0.00025913503203,0.0002634886678405,5.142923425819437e-05
CIFAR-10,32,cuda,1,15.50590443611145,0.0005597020588346,3.078361323590849e-05,49.25,0.0002519065831917,0.0002575366956654,5.025877997747879e-05
CIFAR-10,32,cuda,1,15.830281972885132,0.0005666345792694,3.1164901859818354e-05,48.97,0.000252788285286,0.0002625332445563,5.131304942702002e-05
CIFAR-10,32,cuda,1,15.888545513153076,0.0005731760657031,3.1524683613675126e-05,49.43,0.000259434357825,0.0002622429976331,5.14987102449328e-05
CIFAR-10,32,cuda,1,15.890280485153198,0.0005711550208328,3.141352614580901e-05,49.93,0.0002573458572654,0.0002623045503866,5.150461318082014e-05
CIFAR-10,32,cuda,1,16.259371757507324,0.0005847347514841,3.216041133162619e-05,46.55,0.0002628210402566,0.0002692128266317,5.2700884595715065e-05
CIFAR-10,32,cuda,1,16.027421951293945,0.0005714971869207,3.143234528064102e-05,49.12,0.0002546509901095,0.000264896423909,5.194977290223003e-05
CIFAR-10,32,cuda,1,15.705835580825806,0.0005664401831226,3.115421007174462e-05,48.09,0.0002554969191195,0.0002600364190933,5.090684490968821e-05
CIFAR-10,32,cuda,1,15.639397621154783,0.0005638445658272,3.101145112049995e-05,50.45,0.0002534056210576,0.0002597476756348,5.0691269134712136e-05
CIFAR-10,32,cuda,1,15.513296842575071,0.0005598201158589,3.0790106372239625e-05,48.09,0.0002522498545775,0.0002572869778221,5.0283283459215606e-05
CIFAR-10,32,cuda,1,15.954166889190674,0.0005730459635546,3.1517527995503435e-05,50.06,0.0002575852838458,0.0002637488417188,5.171183798994538e-05
CIFAR-10,32,cuda,1,16.94759511947632,0.0006093675801919,3.351521691055479e-05,47.9,0.0002737926157005,0.0002806435227757,5.493144171555343e-05
CIFAR-10,32,cuda,1,15.59751272201538,0.0005635091941853,3.099300568019633e-05,50.41,0.00025471412766,0.0002582392202754,5.055584624988532e-05
CIFAR-10,32,cuda,1,15.738000869750977,0.0005669999159658,3.118499537812372e-05,49.71,0.0002558723352532,0.0002601167586666,5.101082204598783e-05
CIFAR-10,32,cuda,1,16.331439971923828,0.0005872915202868,3.230103361577853e-05,49.49,0.0002639713136768,0.0002703853280593,5.2934878550672125e-05
CIFAR-10,32,cuda,1,15.777998924255373,0.0005707116162315,3.1389138892734554e-05,46.64,0.0002575388807531,0.0002620321577987,5.114057767963024e-05
CIFAR-10,32,cuda,1,15.76153826713562,0.0005687142035649,3.1279281196072866e-05,48.02,0.0002567068034208,0.0002609201590718,5.108724107225338e-05
CIFAR-10,32,cuda,1,15.879918098449709,0.0005734347216403,3.1538909690218955e-05,47.75,0.000259441817831,0.0002625215013076,5.147140250159955e-05
CIFAR-10,32,cuda,1,16.661214113235474,0.0005951997459123,3.273598602517936e-05,48.7,0.0002652850083389,0.0002759105351161,5.4004202457204735e-05
CIFAR-10,32,cuda,1,16.16061758995056,0.0005838853168718,3.2113692427949e-05,50.25,0.0002634660446615,0.0002680380811638,5.2381191046354354e-05
CIFAR-10,32,cuda,1,15.74728012084961,0.0005676813718734,3.122247545303873e-05,46.99,0.0002559439839216,0.0002606961903976,5.104119755414274e-05
CIFAR-10,32,cuda,1,16.623594284057617,0.0005992691280964,3.295980204530565e-05,48.62,0.0002701705753029,0.0002752158639599,5.3882688833534094e-05
CIFAR-10,32,cuda,1,17.259262561798096,0.0006192929481622,3.406111214892571e-05,50.17,0.0002776272446016,0.0002857241612543,5.594154230629319e-05
