Dataset,Batch Size,Device,Nbr Epoch,Training Time,Training Energy,Training Carbon,Accuracy,CPU Energy,GPU Energy,RAM Energy
MNIST,32,cuda,1,15.26624083518982,0.0005516676943866,3.0341723191264604e-05,98.6,0.000247895444705,0.0002542888607856,4.9483388895908905e-05
MNIST,32,cuda,1,15.28092360496521,0.0005539395920991,3.046667756545473e-05,98.52,0.0002490670970312,0.0002553414939983,4.953100106958327e-05
MNIST,32,cuda,1,15.926089525222778,0.0005747460836744,3.161103460209258e-05,98.5,0.0002582674524471,0.0002648567614294,5.162186979784025e-05
MNIST,32,cuda,1,15.281038284301758,0.000552700863162,3.039854747391399e-05,98.55,0.0002482289674718,0.0002549403637504,4.95315319397174e-05
MNIST,32,cuda,1,15.153322696685793,0.0005473077961383,3.0101928787607623e-05,98.47,0.0002449882943238,0.0002532028846805,4.9116617133954896e-05
MNIST,32,cuda,1,15.352869033813477,0.0005562180599014,3.05919932945784e-05,98.61,0.0002494771170815,0.0002569754161524,4.976552666741118e-05
MNIST,32,cuda,1,16.98892378807068,0.0006129256369401,3.371091003170782e-05,98.54,0.0002744656117945,0.0002833931837273,5.506684141827833e-05
MNIST,32,cuda,1,15.606575012207031,0.0005566866268381,3.061776447609767e-05,98.58,0.0002461633208193,0.0002599377974967,5.058550852203761e-05
MNIST,32,cuda,1,15.092879056930542,0.0005459384687212,3.0026615779666946e-05,98.32,0.0002456416573465,0.0002513751155356,4.8921695839059016e-05
MNIST,32,cuda,1,15.301852941513062,0.0005540712509581,3.0473918802699696e-05,98.59,0.000247999593955,0.0002564727795118,4.959887749128872e-05
MNIST,32,cuda,1,15.025336980819702,0.0005434382840481,2.9889105622651e-05,98.4,0.0002440712766457,0.0002506646382024,4.870236919999115e-05
MNIST,32,cuda,1,16.042230129241943,0.0005775011207087,3.176256163898246e-05,98.28,0.0002570514478632,0.0002684527684119,5.199690443365777e-05
MNIST,32,cuda,1,15.309449672698976,0.0005517098354859,3.0344040951729444e-05,98.65,0.000247959531423,0.0002541257276662,4.962457639674824e-05
MNIST,32,cuda,1,15.24160861968994,0.0005520703776916,3.0363870773039287e-05,98.67,0.0002476407078346,0.0002550261139382,4.940355591876625e-05
MNIST,32,cuda,1,15.59737253189087,0.0005640849627064,3.102467294885443e-05,98.49,0.000254185089459,0.0002593434628997,5.055641034769887e-05
MNIST,32,cuda,1,15.49755048751831,0.0005617330315511,3.089531673531248e-05,98.6,0.0002513046249324,0.0002601952838189,5.023312279980274e-05
MNIST,32,cuda,1,15.208680391311646,0.0005499492430809,3.024720836945273e-05,98.52,0.0002469690853528,0.0002536830818398,4.929707588819525e-05
MNIST,32,cuda,1,15.726928234100342,0.0005607334871584,3.084034179371611e-05,98.49,0.0002486107580551,0.0002611457366987,5.097699240464579e-05
MNIST,32,cuda,1,15.104874849319458,0.0005458902674247,3.002396470835862e-05,98.52,0.0002453681526832,0.0002515615409719,4.896057376946402e-05
MNIST,32,cuda,1,16.888527870178223,0.0006091778538338,3.350478196086022e-05,98.53,0.0002727135837262,0.0002817229780375,5.474129206997087e-05
MNIST,32,cuda,1,14.966578245162964,0.0005413725618181,2.977549089999831e-05,98.52,0.0002435318792697,0.0002493286716328,4.851201091549124e-05
MNIST,32,cuda,1,15.805988311767578,0.000569244135775,3.130842746762918e-05,98.57,0.0002555529866644,0.0002624583847117,5.123276439888978e-05
MNIST,32,cuda,1,17.52761149406433,0.0006307833108048,3.469308209426636e-05,98.42,0.0002810433251122,0.0002929272970872,5.681268860534592e-05
MNIST,32,cuda,1,15.947661399841309,0.0005751289478132,3.1632092129727246e-05,98.54,0.0002568962660724,0.0002665409233148,5.169175842599297e-05
MNIST,32,cuda,1,17.519948959350586,0.0006314289719544,3.472859345749494e-05,98.47,0.0002818769282791,0.0002927628856761,5.67891579991533e-05
MNIST,32,cuda,1,15.021329164505005,0.0005445210340054,2.99486568702986e-05,98.55,0.0002444394874958,0.0002513919784662,4.868956804330708e-05
MNIST,32,cuda,1,17.379526138305664,0.0006275906610025,3.451748635514023e-05,98.53,0.0002809010286095,0.0002903570281183,5.63326042746463e-05
MNIST,32,cuda,1,15.084122896194458,0.0005456921606563,3.001306883609737e-05,98.59,0.0002451826230903,0.0002516163155299,4.889322203599884e-05
MNIST,32,cuda,1,15.84432601928711,0.0005753783883629,3.1645811359962024e-05,98.64,0.0002584673589959,0.0002655541603581,5.135686900881912e-05
MNIST,32,cuda,1,16.783430576324463,0.0006072858297679,3.340072063723779e-05,98.46,0.0002724604749126,0.0002804245151342,5.440083972107127e-05
MNIST,32,cuda,1,15.081032037734984,0.0005461262539645,3.0036943968050297e-05,98.48,0.0002456593576384,0.0002515835359562,4.888336036983911e-05
MNIST,32,cuda,1,15.6952965259552,0.0005589002369165,3.073951303041067e-05,98.54,0.0002474614176912,0.0002605647313984,5.087408782692867e-05
MNIST,32,cuda,1,15.371501684188845,0.0005580230212776,3.069126617027291e-05,98.58,0.0002501787998651,0.0002580200192997,4.982420211286182e-05
MNIST,32,cuda,1,15.162611961364746,0.0005508854347107,3.0298698909088705e-05,98.57,0.0002471814194116,0.0002545565219235,4.914749337551144e-05
MNIST,32,cuda,1,15.292958736419678,0.0005514093504516,3.0327514274838795e-05,98.51,0.0002475054643931,0.0002543341677877,4.956971827074824e-05
MNIST,32,cuda,1,15.32270884513855,0.0005511530489066,3.031341768986748e-05,98.59,0.0002478841019182,0.0002536027710825,4.966617590591947e-05
MNIST,32,cuda,1,16.05699062347412,0.0005793910700374,3.186650885206137e-05,98.54,0.0002585592340694,0.0002687855304751,5.204630549286416e-05
MNIST,32,cuda,1,15.645936489105225,0.0005665471499054,3.1160093244798364e-05,98.43,0.000253965922617,0.0002618674251506,5.071380213778516e-05
MNIST,32,cuda,1,15.209502458572388,0.0005485042072991,3.016773140145276e-05,98.54,0.0002466371559206,0.0002525675120055,4.929953937289336e-05
MNIST,32,cuda,1,16.20292353630066,0.0005846621552131,3.2156418536724e-05,98.6,0.0002618031449979,0.0002703396716143,5.251933860089433e-05
MNIST,32,cuda,1,15.251115083694458,0.0005524047252935,3.038225989114361e-05,98.53,0.0002492689366372,0.0002537011293113,4.943465934492167e-05
MNIST,32,cuda,1,17.618350982666016,0.0006335179522734,3.4843487375039955e-05,98.55,0.0002839391668733,0.0002924704484942,5.710833690585124e-05
MNIST,32,cuda,1,15.128718376159668,0.0005463700427693,3.005035235231554e-05,98.52,0.0002449817498741,0.0002523508588668,4.903743402840291e-05
MNIST,32,cuda,1,15.540647268295288,0.0005623866080309,3.093126344170187e-05,98.51,0.0002523863694089,0.0002596273679298,5.037287069211241e-05
MNIST,32,cuda,1,15.513797998428345,0.0005547523676667,3.051138022167303e-05,98.52,0.0002460603579592,0.000258404606016,5.0287403691464766e-05
MNIST,32,cuda,1,15.553430557250977,0.0005624163729544,3.093290051249538e-05,98.47,0.0002521319042053,0.0002598705471909,5.041392155820471e-05
MNIST,32,cuda,1,16.657243728637695,0.0005969298450975,3.283114148036262e-05,98.6,0.0002664032889557,0.0002765343094672,5.399224667450426e-05
MNIST,32,cuda,1,16.281003952026367,0.0005894874100555,3.242180755305789e-05,98.5,0.0002642393927802,0.0002724763438132,5.277167346215928e-05
MNIST,32,cuda,1,16.025426626205444,0.0005778367078944,3.1781018934193134e-05,98.61,0.0002589987033099,0.0002668943664391,5.194363814532343e-05
MNIST,32,cuda,1,15.758601427078249,0.0005633130204772,3.0982216126249895e-05,98.5,0.0002476358928307,0.0002645984886795,5.1078638966965e-05
MNIST,32,cuda,1,15.490782737731934,0.0005599014510594,3.079457980826798e-05,98.64,0.0002511733656607,0.0002585173371909,5.021074820775956e-05
MNIST,32,cuda,1,15.378422737121582,0.0005556783574885,3.0562309661870103e-05,98.54,0.0002496175824716,0.0002562138698988,4.984690511801565e-05
MNIST,32,cuda,1,18.36176109313965,0.0006573849027585,3.615616965172072e-05,98.51,0.0002924817678741,0.0003053870785994,5.951605628503596e-05
MNIST,32,cuda,1,15.390613079071043,0.0005507799435194,3.0292896893570616e-05,98.5,0.0002457184090745,0.0002551728404972,4.988869394768595e-05
MNIST,32,cuda,1,18.27032899856568,0.0006544206530862,3.5993135919744595e-05,98.54,0.0002913683022611,0.0003038324211646,5.92199296604942e-05
MNIST,32,cuda,1,15.216338396072388,0.0005497734387195,3.023753912957442e-05,98.55,0.0002466006031136,0.0002538511117341,4.932172387170074e-05
MNIST,32,cuda,1,15.33347201347351,0.0005560779796877,3.0584288882828965e-05,98.59,0.0002501846487586,0.0002561921902316,4.97011406975192e-05
MNIST,32,cuda,1,15.489051580429075,0.0005602094720114,3.0811520960629216e-05,98.54,0.0002520203118938,0.0002579834895628,5.020567055470082e-05
MNIST,32,cuda,1,17.733506202697754,0.0006375462662703,3.506504464486822e-05,98.5,0.0002851850281478,0.0002948810494834,5.748018863907419e-05
